entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
2c29b130-56ee-4210-a5fa-ee280b165413,India,Religious surface effort recent safe.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",30.726509,Borehole,Flush Toilet,Education,Female,Elderly,High,Rural Village,Dense,Tropical,2020,Save the Children,Academic Paper,None,Unsafe,murky,clear,none,yes,farming,sewage lines,sparse,open dumping,yes,stagnant
0d2b2834-de92-4820-a78c-d018cb8e8c25,Uganda,Available heavy relationship loss.,"Field workers have documented that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",66.606637,Well,Flush Toilet,Health,Female,Elderly,Middle,Peri-Urban,Sparse,Arid,2020,Water.org,NGO Report,Disabled,Unsafe,murky,turbid,sewage,no,none,none,lush,managed sites,no,flowing
7238aaae-64d2-4e97-a49c-15b87f73923d,Uganda,Southern speech far determine board space.,"According to joint analysis from stakeholders, improper disposal of greywater has compounded the risk of disease outbreaks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-67.5467925,Well,Flush Toilet,Education,Female,Elderly,Low,Urban Slum,Sparse,Tropical,2015,Water.org,Gov Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
433b65c0-3dbb-4d1b-815b-46feb833ba22,Ethiopia,Beautiful really traditional step book nation.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-50.3012695,Piped Water,Open Defecation,Health,Female,Youth,Low,Peri-Urban,Dense,Semi-Arid,2025,WHO,NGO Report,Pregnant Women,Unsafe,brown,clear,none,yes,farming,sewage lines,lush,open dumping,yes,stagnant
958ac3bd-6185-4a63-91c7-c79f1cc7de71,Haiti,Study each property land forget board.,"According to joint analysis from stakeholders, waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",4.4651825,Well,Pit Latrine,Health,Female,Adult,Middle,Refugee Camp,Medium,Tropical,2021,Red Cross,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0142a979-7f3e-454b-aefe-5540126df4bf,Uganda,Push society toward identify inside military.,Health inspectors on site found that waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-73.345996,Protected Spring,Pit Latrine,Public Infrastructure,Female,Adult,Middle,Rural Village,Medium,Arid,2016,Red Cross,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
c1e14f0f-c123-477d-936e-3039db278e8f,Somalia,Author reality relationship person interesting.,"Field workers have documented that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-49.274574,Protected Spring,Composting Toilet,Public Infrastructure,Male,Elderly,High,Refugee Camp,Dense,Arid,2025,Water.org,Field Survey,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
94b9dfe6-7e88-40ae-bc36-e39a80154862,DR Congo,Opportunity wide lead agency feeling several.,Health inspectors on site found that groundwater levels have dropped significantly due to prolonged drought conditions. Local authorities are urged to scale up hygiene education campaigns.,21.50146,Rainwater,Composting Toilet,Education,Male,Adult,Low,Urban Slum,Sparse,Arid,2024,WHO,Academic Paper,Pregnant Women,Unsafe,murky,cloudy,sewage,yes,farming,none,sparse,open dumping,no,slow
3f00c453-036f-437b-a8c2-22ab3b8bee1d,Uganda,No behavior open reality name watch.,Field workers have documented that chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-61.096789,Borehole,Flush Toilet,Health,Male,Elderly,Middle,Peri-Urban,Dense,Tropical,2019,Water.org,Gov Report,Disabled,Unsafe,clear,turbid,chemical,yes,mining,none,lush,open dumping,no,flowing
1210770c-d00a-4f90-baa8-306299c541d9,Bangladesh,Travel enough eye people specific.,"Field workers have documented that chlorination units have not been functional for the past three months. Without immediate action, the risk to vulnerable groups remains elevated.",-39.538155,Protected Spring,Flush Toilet,Education,Male,Child,High,Refugee Camp,Dense,Temperate,2021,WHO,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
3e3aafbc-f18f-4f6d-b9c9-d17f3c54838c,Nigeria,Eye population read view floor cultural research group.,"Health inspectors on site found that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",74.0674015,Truck Delivery,Pit Latrine,Public Infrastructure,Female,Adult,Low,Urban Slum,Medium,Arid,2021,Save the Children,Gov Report,Children Under 5,Unsafe,clear,clear,chemical,no,farming,sewage lines,dead,managed sites,yes,flowing
46b3b794-3666-4bc0-b6d1-107e171be692,Nepal,Test professional may member majority very office.,"According to recent field observations, waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",4.616898,Borehole,Composting Toilet,Health,Female,Elderly,Low,Peri-Urban,Medium,Arid,2016,Save the Children,NGO Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ebb35ddb-10fd-469d-85ba-aec35c8e784a,Haiti,Above similar student three throughout stay.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",49.758299,River,Pit Latrine,Public Infrastructure,Female,Elderly,Middle,Refugee Camp,Dense,Temperate,2020,WHO,Academic Paper,Disabled,Unsafe,brown,turbid,sewage,no,farming,waste facilities,sparse,none,no,flowing
dfa2cbdf-aa37-42a7-a12b-9d68d4f5e456,DR Congo,Commercial let speak.,"In the most affected zones, access to potable water is limited to a few hours each day, with unreliable quality. Without immediate action, the risk to vulnerable groups remains elevated.",-30.380811,Protected Spring,Pit Latrine,Agriculture,Female,Adult,High,Rural Village,Sparse,Tropical,2018,Red Cross,Field Survey,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
4541597e-8622-420d-94fb-5d90894ef331,Nigeria,Us collection use different reveal.,"In the most affected zones, groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-2.507622,Well,Composting Toilet,Education,Male,Youth,Middle,Urban Slum,Dense,Arid,2016,Water.org,NGO Report,Children Under 5,Unsafe,green,clear,none,no,sewage treatment,none,dead,managed sites,yes,stagnant
4b5f5388-ef83-4057-91ba-a4f920743dec,Somalia,Sport speak trade middle make.,"Water availability remains a key concern where access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-40.3194665,Truck Delivery,Open Defecation,Health,Male,Adult,High,Refugee Camp,Dense,Tropical,2022,Red Cross,Gov Report,Pregnant Women,Unsafe,green,turbid,chemical,yes,farming,none,dead,open dumping,yes,stagnant
7e68f771-c4d3-43d1-bb28-ada0fa7ee46f,DR Congo,So environment positive like.,"In the most affected zones, waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",70.5662325,Well,Pit Latrine,Health,Female,Child,Low,Refugee Camp,Medium,Temperate,2015,Water.org,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
6d5a5148-ae7a-4689-8a3c-9ba486b69cc3,Haiti,Early develop stage painting.,"Water availability remains a key concern where groundwater levels have dropped significantly due to prolonged drought conditions. Without immediate action, the risk to vulnerable groups remains elevated.",-44.297437,Protected Spring,Composting Toilet,Public Infrastructure,Female,Youth,High,Peri-Urban,Sparse,Arid,2023,WHO,Gov Report,Children Under 5,Unsafe,clear,clear,chemical,no,none,none,lush,managed sites,yes,stagnant
a5c53468-ae8a-4874-afd6-ec04bbb71688,Kenya,Action star anything beyond senior social their.,"In the most affected zones, chlorination units have not been functional for the past three months. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-47.107392,Piped Water,Open Defecation,Public Infrastructure,Female,Youth,Middle,Peri-Urban,Medium,Arid,2024,Red Cross,Academic Paper,Pregnant Women,Unsafe,brown,turbid,chemical,no,farming,waste facilities,dead,open dumping,no,stagnant
5db312ee-cbdd-40d5-9159-2e98297d2cbe,Somalia,Remember understand budget.,Water availability remains a key concern where chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-29.842175,Rainwater,Composting Toilet,Health,Female,Elderly,Middle,Rural Village,Sparse,Tropical,2022,UNICEF,Academic Paper,None,Unsafe,brown,cloudy,none,yes,mining,sewage lines,sparse,open dumping,no,flowing
6d8e0052-6055-419e-9968-d4bddfa30f06,Bangladesh,Prepare teacher lose animal our.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",63.39906,Piped Water,Flush Toilet,Health,Female,Youth,Middle,Rural Village,Sparse,Tropical,2025,UNICEF,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
01ce89fb-ad7c-4098-9689-f33b5e2e3d04,DR Congo,Vote officer hope stop.,"Water availability remains a key concern where access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",7.0643385,Rainwater,Open Defecation,Education,Female,Child,Low,Urban Slum,Dense,Arid,2021,Water.org,Gov Report,Children Under 5,Unsafe,brown,cloudy,none,yes,none,none,lush,managed sites,yes,slow
37b7fe78-0589-4f86-9434-973ac7ffbc67,Bangladesh,Everything reveal good my difference current.,"In the most affected zones, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-56.9502585,River,Composting Toilet,Public Infrastructure,Female,Child,High,Peri-Urban,Sparse,Temperate,2015,UNICEF,Academic Paper,Elderly,Unsafe,murky,cloudy,sewage,no,none,sewage lines,dead,managed sites,yes,flowing
0927920a-3661-4ded-9506-ed3ddcd43753,India,Old billion house mission break ago.,Field workers have documented that chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-11.261076,Protected Spring,Pit Latrine,Education,Male,Elderly,Low,Refugee Camp,Dense,Tropical,2021,Water.org,Field Survey,Disabled,Unsafe,brown,clear,chemical,yes,mining,none,lush,open dumping,yes,stagnant
eb6499c8-8140-4236-a721-8070c92d1fd2,India,Lawyer around mention measure be.,Health inspectors on site found that waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,20.261187,Truck Delivery,Pit Latrine,Agriculture,Female,Elderly,High,Rural Village,Medium,Arid,2020,Red Cross,Gov Report,Disabled,Moderate,clear,cloudy,none,no,none,waste facilities,dead,none,no,slow
b83a1113-2dd0-41e7-bbb4-ff8be5fa16d3,DR Congo,Financial poor court provide with seek challenge.,"In the most affected zones, waste management systems are severely underdeveloped in these settlements. Local authorities are urged to scale up hygiene education campaigns.",-71.720644,River,Flush Toilet,Public Infrastructure,Male,Elderly,High,Rural Village,Dense,Tropical,2016,WHO,NGO Report,None,Unsafe,brown,cloudy,none,no,sewage treatment,waste facilities,sparse,none,no,flowing
6d8e0052-6055-419e-9968-d4bddfa30f06,Bangladesh,Prepare teacher lose animal our.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",63.39906,Piped Water,Flush Toilet,Health,Female,Youth,Middle,Rural Village,Sparse,Tropical,2025,UNICEF,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
4ea1fc1e-6d60-434d-be6d-391b45890667,Nigeria,Someone tree coach place truth would cold.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-62.793776,Truck Delivery,Pit Latrine,Public Infrastructure,Male,Youth,Middle,Urban Slum,Dense,Tropical,2022,WHO,NGO Report,Pregnant Women,Unsafe,murky,clear,sewage,yes,none,none,lush,managed sites,no,slow
2eee7852-b671-4e90-be5a-5416dc7edb49,Kenya,Leader head attention thank choose.,A comprehensive report issued by the agency noted that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-38.75635,Piped Water,Flush Toilet,Education,Male,Child,High,Refugee Camp,Sparse,Semi-Arid,2016,WHO,NGO Report,Elderly,Unsafe,brown,cloudy,chemical,yes,sewage treatment,none,sparse,managed sites,yes,stagnant
66b320d3-1d04-458a-a1aa-af7f89b15975,India,Business nothing today available stock us.,"In the most affected zones, chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.",-59.60272,Truck Delivery,Pit Latrine,Education,Female,Youth,High,Urban Slum,Medium,Semi-Arid,2017,WHO,Field Survey,Disabled,Unsafe,green,cloudy,sewage,yes,farming,sewage lines,sparse,none,yes,slow
1e7d93dc-edc9-4519-a509-8ff2b7a31f07,India,Scene they establish remain thousand majority meeting toward.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-61.134159,River,Flush Toilet,Health,Male,Child,Low,Urban Slum,Dense,Temperate,2024,WHO,Gov Report,Children Under 5,Unsafe,green,cloudy,none,yes,none,none,dead,open dumping,yes,stagnant
5e8fc562-5e0b-4ba1-92b5-68294137ad82,India,Effect page media sense station.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Local authorities are urged to scale up hygiene education campaigns.,-67.4367395,Well,Composting Toilet,Education,Female,Child,Middle,Rural Village,Sparse,Temperate,2025,Save the Children,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ace4acb4-c0ea-4880-802c-89de8932c146,Kenya,Add by people model arrive.,Health inspectors on site found that improper disposal of greywater has compounded the risk of disease outbreaks. Local authorities are urged to scale up hygiene education campaigns.,-40.220548,Piped Water,Composting Toilet,Public Infrastructure,Male,Elderly,Middle,Urban Slum,Sparse,Temperate,2022,Red Cross,Field Survey,Children Under 5,Unsafe,green,clear,none,yes,farming,sewage lines,lush,managed sites,no,stagnant
8737657d-dc38-42ee-828d-04e44d282c67,Nepal,Various street beautiful after little whether.,"A comprehensive report issued by the agency noted that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-10.8181965,Borehole,Pit Latrine,Health,Female,Child,Middle,Refugee Camp,Medium,Tropical,2025,Save the Children,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
36b292f8-c2bb-4b66-a177-3393eff7f452,Haiti,Term test prove.,"According to recent field observations, chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",44.850853,Well,Composting Toilet,Agriculture,Male,Elderly,Middle,Peri-Urban,Dense,Arid,2018,Water.org,Gov Report,Children Under 5,Unsafe,brown,clear,chemical,yes,none,waste facilities,sparse,managed sites,yes,flowing
cec8e4fd-d0c5-46e8-86e8-76cc400096f4,Bangladesh,Attack huge rest.,Field workers have documented that chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,3.467123,Borehole,Open Defecation,Health,Male,Adult,Low,Urban Slum,Medium,Temperate,2021,Red Cross,NGO Report,Pregnant Women,Unsafe,brown,turbid,chemical,yes,farming,sewage lines,sparse,managed sites,no,stagnant
b7b1b4ba-0711-4c87-8ef1-349bb3ce649d,Nigeria,Discussion investment our represent throw and.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-67.44648,Rainwater,Flush Toilet,Agriculture,Female,Child,High,Rural Village,Medium,Temperate,2022,UNICEF,NGO Report,Pregnant Women,Unsafe,green,cloudy,sewage,yes,none,none,lush,open dumping,no,stagnant
f50d0b79-030a-42d0-9b0e-a52a121d6816,Bangladesh,Second phone build small.,"Water availability remains a key concern where efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Without immediate action, the risk to vulnerable groups remains elevated.",55.155651,River,Open Defecation,Agriculture,Female,Adult,High,Peri-Urban,Medium,Tropical,2020,UNICEF,Field Survey,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
4628960d-3c37-48a7-96a7-e3b7481e6f17,Ethiopia,Really center represent suddenly notice.,Health inspectors on site found that improper disposal of greywater has compounded the risk of disease outbreaks. Local authorities are urged to scale up hygiene education campaigns.,18.470601,Piped Water,Open Defecation,Agriculture,Male,Elderly,Middle,Peri-Urban,Sparse,Tropical,2020,UNICEF,Academic Paper,Children Under 5,Unsafe,green,cloudy,chemical,yes,none,none,lush,managed sites,yes,slow
a1d8b440-1844-4bb3-9a79-8e5c0a8b8b6a,Kenya,Sell up evening once customer decide.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-38.282638,Borehole,Pit Latrine,Education,Female,Youth,Middle,Rural Village,Sparse,Semi-Arid,2015,WHO,Gov Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
9deff2ea-3217-4a52-b3e7-fdbc4fb00da9,Nigeria,Foot window little fund before summer.,The latest sanitation review indicated that waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,82.587786,Protected Spring,Composting Toilet,Health,Female,Child,Low,Refugee Camp,Dense,Semi-Arid,2018,UNICEF,Gov Report,Elderly,Unsafe,brown,clear,chemical,yes,farming,waste facilities,dead,managed sites,yes,flowing
41700c32-8adc-4272-adad-0edbb987c8d4,Ethiopia,Theory vote real million population with political.,"According to recent field observations, groundwater levels have dropped significantly due to prolonged drought conditions. Without immediate action, the risk to vulnerable groups remains elevated.",-2.770825,Truck Delivery,Composting Toilet,Public Infrastructure,Male,Youth,High,Urban Slum,Medium,Arid,2021,Save the Children,Gov Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
6be118de-0379-4f0c-a6f4-834e2e80f9db,Somalia,Bar each food argue send.,"A comprehensive report issued by the agency noted that access to potable water is limited to a few hours each day, with unreliable quality. Without immediate action, the risk to vulnerable groups remains elevated.",-36.2317635,Well,Composting Toilet,Public Infrastructure,Female,Child,High,Rural Village,Sparse,Tropical,2023,Water.org,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
450c2989-0924-4a24-982c-a704dbdaa475,Somalia,Despite successful growth small.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-8.888044,Borehole,Pit Latrine,Public Infrastructure,Female,Child,Middle,Rural Village,Medium,Temperate,2018,Water.org,Gov Report,None,Unsafe,brown,clear,sewage,yes,none,none,sparse,none,yes,slow
73cf046a-4d71-49ba-97a2-d0be71fce8e9,India,Response town firm expect wrong.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",12.143778,Rainwater,Open Defecation,Agriculture,Male,Elderly,Middle,Refugee Camp,Medium,Arid,2016,WHO,Gov Report,Children Under 5,Unsafe,green,clear,none,yes,mining,none,sparse,open dumping,no,slow
df9a21f8-5581-4664-adfa-e0a43b451810,Bangladesh,Bar difficult could clear.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Without immediate action, the risk to vulnerable groups remains elevated.",-82.4148885,Well,Pit Latrine,Agriculture,Male,Youth,High,Peri-Urban,Dense,Temperate,2017,Save the Children,NGO Report,Pregnant Women,Unsafe,green,clear,chemical,yes,none,sewage lines,lush,managed sites,yes,flowing
cdeb8e28-89c1-4f3e-a9e8-525e38e2e4c7,DR Congo,Strong goal cause record enough.,The latest sanitation review indicated that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,33.9474315,River,Open Defecation,Health,Female,Elderly,Middle,Refugee Camp,Dense,Semi-Arid,2018,UNICEF,NGO Report,Children Under 5,Unsafe,brown,turbid,sewage,yes,sewage treatment,none,lush,managed sites,no,slow
7c8f704d-1d10-4662-8733-1997672b376f,Nigeria,Budget drive have energy campaign begin.,"The latest sanitation review indicated that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Without immediate action, the risk to vulnerable groups remains elevated.",-14.3816475,Piped Water,Composting Toilet,Health,Male,Adult,Middle,Rural Village,Dense,Temperate,2015,Water.org,Gov Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
7238aaae-64d2-4e97-a49c-15b87f73923d,Uganda,Southern speech far determine board space.,"According to joint analysis from stakeholders, improper disposal of greywater has compounded the risk of disease outbreaks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-67.5467925,Well,Flush Toilet,Education,Female,Elderly,Low,Urban Slum,Sparse,Tropical,2015,Water.org,Gov Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0142a979-7f3e-454b-aefe-5540126df4bf,Uganda,Push society toward identify inside military.,Health inspectors on site found that waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-73.345996,Protected Spring,Pit Latrine,Public Infrastructure,Female,Adult,Middle,Rural Village,Medium,Arid,2016,Red Cross,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
17590953-9329-4173-863f-d08b2412aa44,Nepal,Almost might power range reduce.,A comprehensive report issued by the agency noted that chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-31.286938,Borehole,Open Defecation,Public Infrastructure,Male,Elderly,Middle,Urban Slum,Sparse,Tropical,2024,Water.org,Academic Paper,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
038d0b79-aa86-47bc-be38-92749eaf03cb,Somalia,Ten lot determine write class top own.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Without immediate action, the risk to vulnerable groups remains elevated.",85.92167,Piped Water,Open Defecation,Education,Male,Youth,High,Refugee Camp,Dense,Semi-Arid,2025,UNICEF,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
59fb657b-17d0-4570-a572-e4afb81e1a42,Ethiopia,Partner quickly difference physical check inside.,Field workers have documented that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,64.45156,River,Composting Toilet,Public Infrastructure,Female,Adult,Middle,Rural Village,Sparse,Temperate,2017,Water.org,Academic Paper,Disabled,Unsafe,green,clear,sewage,no,sewage treatment,waste facilities,sparse,managed sites,yes,flowing
81b28d93-061d-4d02-b626-0b572e715683,Uganda,Maintain option candidate place.,"Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",25.482622,Well,Flush Toilet,Education,Male,Youth,Low,Rural Village,Dense,Semi-Arid,2024,Save the Children,NGO Report,None,Unsafe,clear,cloudy,none,yes,farming,none,lush,managed sites,no,flowing
c0c6dda3-6b39-435d-8bef-313a264e8a2a,Haiti,Shake leg theory whom order now.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",44.202073,Piped Water,Composting Toilet,Public Infrastructure,Female,Adult,High,Rural Village,Medium,Semi-Arid,2018,UNICEF,Field Survey,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
6f7582c1-3684-4e3e-8b82-023b4807004e,Bangladesh,In morning religious community whether argue night.,Water availability remains a key concern where improper disposal of greywater has compounded the risk of disease outbreaks. Local authorities are urged to scale up hygiene education campaigns.,-51.5297345,Truck Delivery,Pit Latrine,Agriculture,Female,Elderly,Middle,Urban Slum,Dense,Tropical,2018,Water.org,NGO Report,Elderly,Unsafe,brown,turbid,sewage,no,sewage treatment,none,lush,managed sites,yes,stagnant
7731a93e-52fa-46cc-b124-5d4c186b3ac9,Uganda,Although six tax pressure point account.,Water availability remains a key concern where groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-85.668045,Protected Spring,Open Defecation,Health,Male,Adult,Low,Peri-Urban,Sparse,Semi-Arid,2019,Save the Children,Gov Report,Elderly,Unsafe,brown,turbid,none,yes,none,waste facilities,sparse,open dumping,no,slow
0c75a993-3d1d-4abd-97b9-7a6655fb8932,Haiti,Choice at truth medical.,"Water availability remains a key concern where access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",30.7744915,Borehole,Flush Toilet,Education,Female,Adult,High,Rural Village,Dense,Temperate,2020,Water.org,Gov Report,Children Under 5,Unsafe,green,clear,none,yes,sewage treatment,sewage lines,dead,managed sites,no,flowing
038d0b79-aa86-47bc-be38-92749eaf03cb,Somalia,Ten lot determine write class top own.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Without immediate action, the risk to vulnerable groups remains elevated.",85.92167,Piped Water,Open Defecation,Education,Male,Youth,High,Refugee Camp,Dense,Semi-Arid,2025,UNICEF,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
d5a30f3c-3cdd-4314-965b-5a311eba792a,Nepal,Film city state girl tell seem among than.,"According to joint analysis from stakeholders, untreated sewage has leaked into open water channels, raising contamination risks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-9.0857765,Piped Water,Composting Toilet,Health,Male,Child,Middle,Refugee Camp,Medium,Temperate,2023,WHO,Gov Report,Disabled,Unsafe,green,clear,none,no,none,waste facilities,dead,open dumping,no,stagnant
39f66cda-cd5a-4eea-a912-118efba8bdc6,Uganda,Able forget their professional west sound become.,Water availability remains a key concern where improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,10.9030815,Well,Composting Toilet,Agriculture,Female,Adult,High,Peri-Urban,Medium,Temperate,2016,WHO,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
33181cd9-ffa3-4a96-9d9a-4c3d49b7c41e,Nepal,Girl experience bill including get bag.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Local authorities are urged to scale up hygiene education campaigns.",-84.8881525,Rainwater,Composting Toilet,Public Infrastructure,Female,Elderly,Middle,Urban Slum,Medium,Semi-Arid,2015,Water.org,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
5b63796d-a992-4b68-83eb-b38d0aaae28c,Kenya,Yeah trip beat benefit so center choice natural.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-84.8198875,Protected Spring,Open Defecation,Education,Male,Elderly,Low,Peri-Urban,Dense,Arid,2015,Red Cross,NGO Report,Children Under 5,Unsafe,brown,clear,sewage,no,mining,waste facilities,lush,none,no,slow
9ed16c0d-f30c-4123-a429-da6c85ac454a,Haiti,Door might along professor kitchen owner.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-48.1629885,Well,Composting Toilet,Agriculture,Male,Child,High,Peri-Urban,Medium,Semi-Arid,2017,Save the Children,Academic Paper,Pregnant Women,Unsafe,clear,turbid,chemical,no,sewage treatment,none,sparse,managed sites,no,stagnant
